timestamp,0,1,Fill PT?,Supply PT?,RTD?,5,Tank PT,RTD 2?,Tank PT 2
3763233641.684,-68020.628518,1.228747,-110.870882,-0.000294,-71.623648,-2.04353,-29.721932,5.036649,1.992287
3763233641.715,-68248.614536,1.231038,-110.958495,-0.000452,-65.198537,-2.094153,-29.704409,5.033016,1.964323
3763233641.749,-68803.822722,1.240517,-110.940972,-0.000373,-66.512043,-2.120294,-29.774514,5.027565,1.980043
3763233641.777,-68077.621226,1.228747,-110.99354,-0.000373,-66.765248,-2.113186,-29.651827,5.032305,1.952554
3763233641.809,-68025.320546,1.23009,-110.976018,-0.000373,-75.738248,-2.057509,-29.494087,5.039098,1.942995
3763233641.836,-68903.732054,1.240991,-110.905927,-0.000294,-77.035929,-2.052059,-29.388929,5.037597,1.95287
3763233641.867,-68116.513941,1.227562,-110.958495,-0.000294,-66.227187,-2.089888,-29.476564,5.031041,1.931305
3763233641.899,-67289.061811,1.218004,-110.940972,-0.000452,-68.854199,-2.041477,-29.318824,5.034753,2.013299
3763233641.927,-68907.755962,1.240912,-110.99354,-0.000294,-65.372614,-2.133877,-29.231189,5.030962,1.941258
3763233641.958,-67704.13171,1.220058,-110.976018,-0.000373,-71.845201,-2.075673,-29.178607,5.03586,1.939599
3763233641.99,-67325.945103,1.218162,-110.976018,-0.000373,-75.627469,-2.031131,-29.161084,5.040283,1.986046
3763233642.017,-68985.541392,1.240991,-110.870882,-0.000294,-76.213012,-2.03966,-29.126031,5.036807,1.935254
3763233642.046,-68302.924639,1.231354,-110.940972,-0.000294,-65.230189,-2.125348,-29.055926,5.026222,1.925538
3763233642.078,-67682.675929,1.22693,-110.976018,-0.000452,-68.126231,-2.08902,-28.933239,5.030804,1.975145
3763233642.111,-68782.366942,1.240438,-110.99354,-0.000373,-70.310136,-2.10134,-28.775499,5.0327,1.971433
3763233642.145,-68219.105878,1.23088,-111.028586,-0.000373,-70.468393,-2.089967,-28.863134,5.03349,1.976962
3763233642.173,-68058.848051,1.228826,-110.976018,-0.000373,-77.352436,-2.031526,-28.705394,5.042495,1.951764
3763233642.204,-68167.47838,1.230959,-110.92345,-0.000294,-75.627469,-2.044162,-28.722917,5.040678,1.981781
3763233642.234,-68240.56672,1.231354,-110.905927,-0.000373,-71.718596,-2.05664,-28.460019,5.03815,1.955397
3763233642.267,-68097.740766,1.228905,-110.940972,-0.000373,-65.942331,-2.092653,-28.582706,5.031989,1.970564
3763233642.294,-67462.732665,1.21911,-110.99354,-0.000373,-64.264835,-2.107184,-28.495072,5.030883,1.953659
3763233642.329,-68243.917446,1.237831,-110.99354,-0.000294,-69.582168,-2.093284,-28.389914,5.030883,1.988179
3763233642.361,-68196.981977,1.229379,-111.028586,-0.000373,-69.692947,-2.091152,-28.424966,5.032305,1.965113
3763233642.39,-67423.171829,1.218952,-110.976018,-0.000294,-76.086407,-2.025287,-28.337332,5.042416,1.950895
3763233642.418,-68821.254595,1.240438,-110.888404,-0.000373,-77.083406,-2.035633,-28.127016,5.036886,1.943232
3763233642.451,-68887.641484,1.239885,-110.888404,-0.000373,-71.797724,-2.074488,-28.232174,5.036649,1.983124
3763233642.479,-67424.513132,1.218873,-110.976018,-0.000452,-63.631821,-2.118398,-28.127016,5.029619,1.928303
3763233642.512,-68772.304641,1.240438,-110.976018,-0.000373,-69.186532,-2.109869,-27.881641,5.032463,1.985335
3763233642.54,-68665.020676,1.232934,-110.976018,-0.000373,-75.405915,-2.076463,-27.951747,5.038703,1.938572
3763233642.573,-67368.856665,1.218636,-110.976018,-0.000373,-74.51969,-2.048979,-27.794013,5.03894,1.999396
3763233642.602,-68095.726281,1.229063,-110.92345,-0.000373,-75.026105,-2.027972,-27.776484,5.037834,1.92617
3763233642.631,-68339.134749,1.231986,-110.958495,-0.000373,-65.15106,-2.12369,-27.758961,5.025827,1.932963
3763233642.664,-67390.985628,1.225746,-110.940972,-0.000373,-69.661296,-2.052059,-27.688849,5.032779,2.025306
3763233642.692,-68113.163216,1.228905,-110.99354,-0.000373,-68.110411,-2.104499,-27.601221,5.032147,1.921352
3763233642.726,-68159.430564,1.230406,-110.958495,-0.000373,-72.066755,-2.080964,-27.636273,5.034912,1.985572
3763233642.753,-68553.039621,1.231196,-110.92345,-0.000373,-78.159533,-2.027498,-27.461004,5.039177,1.942048
3763233642.784,-68074.270501,1.228431,-110.870882,-0.000373,-73.791722,-2.045662,-27.373376,5.036571,1.97009
3763233642.816,-68211.063124,1.231117,-110.940972,-0.000373,-69.234009,-2.071329,-27.390899,5.03578,1.983281
3763233642.848,-68945.975495,1.240912,-110.976018,-0.000373,-64.660471,-2.14833,-27.390899,5.028355,1.932568
3763233642.879,-67517.04783,1.219189,-110.976018,-0.000373,-67.509042,-2.088941,-27.198106,5.028987,1.988337
3763233642.906,-68001.18216,1.229537,-110.958495,-0.000452,-75.089408,-2.06201,-27.128001,5.037518,1.937387
3763233642.939,-68854.7821,1.240359,-110.958495,-0.000373,-76.656119,-2.055218,-27.092948,5.044706,1.97554
3763233642.969,-67451.334123,1.218794,-110.905927,-0.000373,-72.098406,-2.036501,-27.022843,5.036807,1.939915
3763233643.002,-67456.031213,1.22772,-110.870882,-0.000373,-72.130057,-2.052691,-27.005314,5.036807,2.011087
3763233643.029,-68941.283466,1.240833,-110.976018,-0.000373,-64.343964,-2.147066,-27.145531,5.026933,1.930989
3763233643.06,-67441.276884,1.218794,-111.011063,-0.000373,-66.970981,-2.093126,-27.005314,5.0327,1.96227
3763233643.09,-67855.00548,1.227246,-110.958495,-0.000373,-76.023104,-2.043293,-26.830051,5.040046,1.947261
3763233643.122,-68859.47919,1.240596,-110.976018,-0.000373,-75.92815,-2.06817,-26.794998,5.042574,1.988732
3763233643.151,-68233.192087,1.230406,-110.888404,-0.000373,-73.949978,-2.041714,-26.830051,5.036728,1.944101
3763233643.179,-68022.637941,1.22851,-110.958495,-0.000373,-64.802902,-2.123769,-26.759946,5.027881,1.927987
3763233643.209,-68707.264117,1.239806,-110.958495,-0.000373,-75.121059,-2.085229,-26.637258,5.039414,1.917086
3763233643.239,-68214.41385,1.231038,-110.976018,-0.000373,-74.614644,-2.068012,-26.532101,5.041468,1.990549
3763233643.267,-68070.919775,1.228747,-110.870882,-0.000373,-74.582993,-2.037686,-26.461989,5.036728,1.94268
3763233643.299,-67458.713819,1.218873,-110.958495,-0.000373,-68.490215,-2.054034,-26.461989,5.035227,1.983598
3763233643.33,-68280.800738,1.231117,-110.99354,-0.000452,-63.948328,-2.132377,-26.461989,5.031199,1.930199
3763233643.359,-68250.623959,1.229616,-110.958495,-0.000452,-70.341787,-2.096996,-26.426936,5.033253,1.958004
3763233643.391,-67391.65881,1.218636,-110.976018,-0.000373,-75.39009,-2.036501,-26.181568,5.039414,1.976172
3763233643.424,-68583.88452,1.239174,-110.958495,-0.000373,-74.092409,-2.086177,-26.216621,5.036334,2.016063
3763233643.452,-68942.624769,1.236488,-110.888404,-0.000373,-77.431564,-2.031684,-26.199091,5.038071,1.932963
3763233643.486,-67316.555985,1.218083,-110.870882,-0.000373,-72.414913,-2.038318,-26.269203,5.036807,1.998132
3763233643.519,-68766.944492,1.240201,-110.905927,-0.000373,-73.269487,-2.07899,-26.041351,5.037755,2.026964
3763233643.553,-68252.633383,1.222744,-110.888404,-0.000373,-71.908504,-2.066275,-25.953723,5.037834,1.996236
3763233643.585,-67385.620417,1.218399,-110.940972,-0.000373,-69.328963,-2.047716,-26.006299,5.037676,1.985335
3763233643.618,-68838.691529,1.240754,-110.888404,-0.000294,-71.908504,-2.076384,-25.953723,5.037992,2.01788
3763233643.65,-68209.048639,1.23088,-110.905927,-0.000373,-69.328963,-2.074093,-25.936193,5.036649,1.991497
3763233643.678,-67987.101013,1.228273,-110.976018,-0.000294,-63.473567,-2.131666,-25.778454,5.027802,1.939283
3763233643.708,-68654.290255,1.239806,-110.976018,-0.000373,-73.744251,-2.095811,-25.778454,5.038308,1.921036
3763233643.741,-68154.065354,1.230722,-110.976018,-0.000373,-72.858026,-2.090125,-25.638243,5.037123,2.000502
3763233643.773,-67991.793042,1.228273,-110.958495,-0.000452,-75.453392,-2.059878,-25.550608,5.040441,1.998685
3763233643.806,-67995.148829,1.23009,-110.958495,-0.000373,-73.11123,-2.081201,-25.533085,5.036254,2.016695
3763233643.839,-68202.347187,1.236567,-110.958495,-0.000373,-75.231833,-2.075673,-25.445451,5.037439,1.999317
3763233643.867,-68126.57118,1.229142,-110.905927,-0.000373,-75.405915,-2.027893,-25.357816,5.036886,1.924906
3763233643.896,-67403.057351,1.218715,-110.976018,-0.000373,-64.802902,-2.099602,-25.515556,5.027328,1.939125
3763233643.928,-68619.421448,1.239727,-110.99354,-0.000373,-69.392266,-2.102287,-25.322763,5.030962,1.979411
3763233643.957,-68498.056335,1.230406,-110.958495,-0.000294,-76.482042,-2.044399,-25.235135,5.044469,1.923642
3763233643.991,-67286.384268,1.217925,-110.958495,-0.000373,-73.33279,-2.044952,-25.235135,5.043838,2.004767
3763233644.022,-68780.352457,1.240517,-110.958495,-0.000373,-74.567167,-2.073699,-25.165023,5.044391,2.01085
3763233644.055,-68259.339896,1.222665,-110.92345,-0.000373,-73.443563,-2.057982,-24.989761,5.040362,1.990549
3763233644.082,-67397.02402,1.218715,-110.958495,-0.000373,-68.854199,-2.048269,-25.129971,5.03578,1.95208
3763233644.113,-68840.032832,1.240675,-110.958495,-0.000373,-66.448741,-2.117924,-25.077395,5.029303,1.975935
3763233644.141,-68420.944087,1.231907,-110.976018,-0.000373,-70.563347,-2.109158,-24.919655,5.036649,1.906343
3763233644.168,-67423.171829,1.218557,-110.870882,-0.000373,-75.896499,-2.013441,-24.832021,5.037676,1.937308
3763233644.2,-68035.377785,1.228826,-110.870882,-0.000373,-72.905503,-2.052691,-24.761915,5.036649,1.99126
3763233644.23,-68307.621729,1.23167,-110.976018,-0.000373,-63.473567,-2.136483,-24.832021,5.030172,1.918508
3763233644.259,-67511.014499,1.220532,-111.028586,-0.000373,-68.474395,-2.090915,-24.656758,5.033253,1.962507
3763233644.291,-67988.442316,1.228431,-110.99354,-0.000373,-71.322961,-2.0797,-24.551593,5.033174,1.989364
3763233644.324,-68148.032023,1.230643,-110.976018,-0.000373,-75.121059,-2.064538,-24.463965,5.037755,1.987705
3763233644.357,-68363.273135,1.230564,-110.976018,-0.000373,-76.339611,-2.042977,-24.481488,5.04289,1.986599
3763233644.385,-68042.084299,1.228589,-110.888404,-0.000373,-74.820372,-2.028762,-24.463965,5.038071,1.954607
3763233644.415,-68188.934161,1.23088,-110.976018,-0.000373,-65.388439,-2.121715,-24.323748,5.025907,1.932331
3763233644.443,-68870.877731,1.240596,-111.028586,-0.000294,-69.075759,-2.119504,-24.323748,5.032147,1.952317
3763233644.471,-68086.342224,1.221638,-110.92345,-0.000373,-76.782724,-2.026472,-24.306225,5.042416,1.93249
3763233644.5,-67393.000112,1.218557,-110.888404,-0.000373,-73.253661,-2.027261,-24.218591,5.036807,1.9599
3763233644.53,-68948.6581,1.241465,-110.99354,-0.000294,-65.071932,-2.141775,-24.253643,5.031436,1.924669
3763233644.564,-67360.140728,1.218557,-110.958495,-0.000373,-68.569343,-2.060431,-24.148485,5.02875,2.025384
3763233644.597,-67331.310314,1.224166,-110.958495,-0.000373,-68.047108,-2.077094,-24.095903,5.025827,1.993788
3763233644.624,-68923.178411,1.24107,-110.976018,-0.000294,-71.750247,-2.102524,-24.060851,5.032858,1.939915
3763233644.658,-67649.148425,1.2199,-110.976018,-0.000294,-75.453392,-2.049216,-23.833005,5.039888,1.972697
3763233644.688,-67924.738033,1.228115,-110.976018,-0.000373,-75.912325,-2.04124,-23.833005,5.042653,1.99671
3763233644.715,-68929.211742,1.241149,-110.958495,-0.000294,-72.351617,-2.063985,-23.885588,5.034595,1.936044
3763233644.744,-68288.175372,1.231117,-111.011063,-0.000373,-64.929507,-2.133956,-23.815483,5.0327,1.926407
3763233644.776,-67989.783619,1.228194,-111.028586,-0.000373,-69.344789,-2.094074,-23.657743,5.033411,1.981939
3763233644.808,-68319.020271,1.231433,-111.011063,-0.000373,-71.940155,-2.082938,-23.727848,5.032068,1.996947
3763233644.842,-68162.11317,1.230722,-110.976018,-0.000373,-74.51969,-2.071013,-23.535055,5.036412,1.994577
3763233644.871,-68032.02706,1.228905,-110.92345,-0.000294,-78.127881,-2.021417,-23.342263,5.03894,1.956819
3763233644.902,-67407.081259,1.226693,-110.888404,-0.000452,-74.424742,-2.040766,-23.517532,5.039256,1.998211
3763233644.931,-68304.265942,1.231591,-110.940972,-0.000373,-66.749422,-2.099444,-23.517532,5.031436,1.941732
3763233644.96,-68301.583337,1.229379,-111.011063,-0.000373,-67.176709,-2.120294,-23.32474,5.033174,1.92072
3763233644.987,-67438.594279,1.218873,-110.92345,-0.000373,-76.355437,-2.017547,-23.167,5.04289,1.948525
3763233645.017,-68215.087032,1.232302,-110.940972,-0.000373,-69.64547,-2.066038,-23.30721,5.033095,1.932963
3763233645.046,-68924.519714,1.240991,-110.976018,-0.000373,-66.132233,-2.134667,-23.32474,5.028355,1.945681
3763233645.079,-67369.529847,1.218636,-110.99354,-0.000452,-67.793898,-2.081438,-23.114418,5.032147,1.985414
3763233645.11,-68754.204648,1.240043,-110.976018,-0.000373,-70.642469,-2.094232,-23.202052,5.032305,2.003504
3763233645.139,-68975.479091,1.240991,-110.976018,-0.000373,-76.513694,-2.076699,-23.026783,5.04052,1.937703
3763233645.166,-67468.097876,1.218715,-110.905927,-0.000373,-74.867849,-2.017153,-22.85152,5.037913,1.929646
3763233645.195,-68076.284985,1.228747,-110.99354,-0.000373,-64.913681,-2.118714,-22.798938,5.030804,1.929725
3763233645.223,-68980.844302,1.241228,-110.976018,-0.000294,-73.934153,-2.097154,-22.939155,5.036175,1.942837
3763233645.255,-67716.871554,1.220295,-110.976018,-0.000373,-75.485044,-2.042267,-22.746362,5.042732,1.985335
3763233645.286,-68007.888674,1.228273,-110.92345,-0.000373,-76.070581,-2.037765,-22.641198,5.040678,1.985414
3763233645.316,-68296.223188,1.231433,-110.888404,-0.000373,-74.171532,-2.052059,-22.518517,5.038308,1.984071
3763233645.347,-68245.258749,1.231038,-110.958495,-0.000373,-65.293491,-2.11516,-22.571093,5.027881,1.945365
3763233645.378,-68135.960299,1.229221,-110.976018,-0.000373,-68.632646,-2.110738,-22.55357,5.033648,1.923326
3763233645.407,-67967.654656,1.229616,-110.976018,-0.000373,-75.421741,-2.061852,-22.325725,5.039414,1.981544
3763233645.436,-68229.836299,1.23483,-110.888404,-0.000294,-77.368262,-2.037528,-22.413353,5.037834,1.958241
3763233645.464,-68114.504518,1.22851,-110.958495,-0.000373,-67.540693,-2.079148,-22.290672,5.0327,1.9505
3763233645.494,-67397.02402,1.218557,-111.046108,-0.000373,-64.612994,-2.107974,-22.25562,5.033331,1.931226
3763233645.524,-68646.915621,1.239253,-110.958495,-0.000373,-72.763072,-2.091784,-22.132932,5.036097,1.972223
3763233645.553,-68893.674815,1.23562,-110.888404,-0.000373,-78.127881,-2.028999,-22.08035,5.038308,1.933437
3763233645.581,-67396.350838,1.218399,-110.958495,-0.000294,-67.429914,-2.059483,-22.150455,5.032226,1.957925
3763233645.615,-68747.498134,1.239727,-110.940972,-0.000294,-70.737423,-2.06896,-21.992715,5.035464,2.021593
3763233645.646,-68831.316896,1.233724,-110.958495,-0.000294,-64.992804,-2.128823,-21.870034,5.026854,1.967562
3763233645.677,-67386.96172,1.21832,-110.99354,-0.000373,-67.904678,-2.094469,-21.870034,5.032226,1.93794
3763233645.708,-68637.526502,1.239253,-110.99354,-0.000294,-72.319965,-2.09281,-21.747347,5.032384,2.001608
3763233645.739,-68448.433199,1.231907,-110.905927,-0.000373,-78.47604,-2.028525,-21.7824,5.038229,1.939283
3763233645.766,-67387.634902,1.218399,-110.888404,-0.000373,-72.478216,-2.031921,-21.677242,5.036728,1.978068
3763233645.795,-68082.986437,1.22851,-110.976018,-0.000373,-64.407266,-2.119662,-21.659712,5.028671,1.939994
3763233645.823,-68285.492767,1.23088,-110.958495,-0.000373,-72.351617,-2.088941,-21.537025,5.03586,1.940389
3763233645.855,-67737.659214,1.220611,-110.976018,-0.000373,-75.880673,-2.036107,-21.449397,5.043838,1.981149
3763233645.887,-68001.18216,1.228036,-110.940972,-0.000373,-74.63047,-2.045505,-21.396815,5.043048,1.999633
3763233645.918,-68144.676235,1.230169,-110.888404,-0.000373,-74.124055,-2.054113,-21.361762,5.038071,1.989601
3763233645.949,-68827.292988,1.240517,-110.905927,-0.000373,-71.512868,-2.076699,-21.32671,5.036807,1.980754
3763233645.978,-68076.953106,1.228352,-110.940972,-0.000373,-63.932502,-2.134193,-21.221552,5.025907,1.953107
3763233646.01,-68081.645134,1.23009,-110.99354,-0.000373,-68.047108,-2.101577,-21.133917,5.031041,1.987784
3763233646.039,-68911.111749,1.240596,-110.976018,-0.000373,-77.004277,-2.056561,-21.133917,5.043601,1.933832
3763233646.067,-67827.511307,1.220453,-110.870882,-0.000373,-73.965804,-2.035633,-21.028759,5.037281,1.958399
3763233646.105,-67658.532482,1.227878,-110.958495,-0.000373,-71.338786,-2.0782,-20.976177,5.041626,2.064801
3763233646.136,-68870.204549,1.240596,-110.92345,-0.000373,-74.567167,-2.072909,-20.871019,5.041231,1.990865
3763233646.17,-67344.718279,1.217925,-110.888404,-0.000373,-72.335791,-2.044715,-20.923595,5.037518,1.98731
3763233646.203,-68036.719088,1.236962,-110.905927,-0.000452,-72.826374,-2.075436,-20.713279,5.039098,2.034863
3763233646.235,-68508.781695,1.232302,-110.940972,-0.000373,-72.145883,-2.07978,-20.678227,5.038861,2.012193
3763233646.265,-67435.911674,1.21832,-110.958495,-0.000373,-66.891853,-2.066591,-20.608122,5.035069,1.956345
3763233646.3,-67944.857572,1.227878,-110.940972,-0.000294,-70.009455,-2.054508,-20.748332,5.036807,2.024278
3763233646.328,-68221.120363,1.23088,-110.958495,-0.000294,-64.154062,-2.124953,-20.713279,5.026775,1.965666
3763233646.361,-67500.284077,1.226061,-110.976018,-0.000373,-67.20836,-2.092257,-20.467905,5.031673,1.981386
3763233646.395,-67948.88148,1.228036,-110.976018,-0.000373,-69.677122,-2.073936,-20.450382,5.027249,2.023726
3763233646.423,-68214.41385,1.230643,-110.976018,-0.000373,-74.393091,-2.070382,-20.345224,5.037044,1.941416
3763233646.455,-68332.428236,1.229695,-110.976018,-0.000373,-76.023104,-2.052454,-20.345224,5.040915,1.990549
3763233646.484,-68050.132114,1.22851,-110.870882,-0.000373,-75.579992,-2.025998,-20.292642,5.038071,1.947261
3763233646.512,-68147.358841,1.230406,-110.940972,-0.000373,-66.084756,-2.109474,-20.134902,5.027012,1.954054
3763233646.542,-68858.137887,1.240043,-111.028586,-0.000373,-68.284487,-2.127559,-20.222537,5.033331,1.947024
3763233646.571,-68117.187124,1.222428,-110.92345,-0.000373,-76.561171,-2.029157,-20.205007,5.042653,1.933911
3763233646.607,-67802.031618,1.228352,-110.976018,-0.000373,-72.161709,-2.084755,-19.889527,5.038308,2.045449
3763233646.638,-68836.677045,1.240517,-110.976018,-0.000373,-74.946977,-2.086097,-19.994692,5.039572,2.006584
3763233646.67,-67417.806619,1.21832,-110.92345,-0.000373,-75.184356,-2.029867,-19.959639,5.03894,1.978463
3763233646.704,-68264.036986,1.237673,-110.958495,-0.000294,-73.174533,-2.072751,-19.872004,5.044943,2.035496
3763233646.737,-68860.820492,1.240675,-110.92345,-0.000373,-73.443563,-2.078674,-19.836952,5.039967,1.998764
3763233646.765,-67464.073968,1.218399,-110.958495,-0.000373,-66.512043,-2.071882,-19.714264,5.032779,1.945681
3763233646.8,-67947.540178,1.228115,-110.958495,-0.000373,-68.047108,-2.062642,-19.78437,5.033253,2.013852
3763233646.828,-68387.416583,1.231907,-110.976018,-0.000294,-64.692122,-2.125348,-19.714264,5.030646,1.957925
3763233646.861,-67379.587086,1.218399,-110.99354,-0.000373,-67.793898,-2.075515,-19.679212,5.032305,1.994419
3763233646.889,-68051.473417,1.228273,-110.976018,-0.000452,-76.213012,-2.041793,-19.556524,5.040836,1.954291
3763233646.923,-68172.838529,1.230406,-110.976018,-0.000373,-75.326787,-2.051744,-19.486419,5.04289,2.004689
3763233646.954,-68298.900731,1.229695,-110.976018,-0.000294,-74.219009,-2.063906,-19.521472,5.041705,2.013772
3763233646.982,-68068.90529,1.228431,-110.905927,-0.000294,-73.98163,-2.037607,-19.451367,5.036571,1.943311
3763233647.014,-68125.90306,1.230406,-110.958495,-0.000373,-66.749422,-2.08436,-19.311156,5.033253,1.984861
3763233647.051,-68795.774906,1.240438,-110.940972,-0.000373,-67.619822,-2.102682,-19.398785,5.033331,2.004372
3763233647.084,-67299.792233,1.217925,-110.870882,-0.000373,-72.319965,-2.038949,-19.311156,5.03736,2.054691
3763233647.118,-68211.063124,1.237515,-110.888404,-0.000294,-71.54452,-2.068802,-19.135887,5.036649,2.010139
3763233647.15,-68806.505328,1.240122,-110.870882,-0.000373,-71.117233,-2.083886,-19.188469,5.036807,2.013852
3763233647.183,-67303.81614,1.217451,-110.888404,-0.000373,-69.439743,-2.057746,-19.065782,5.036728,2.011403
3763233647.214,-68802.48142,1.240201,-110.940972,-0.000373,-68.110411,-2.093442,-18.978147,5.035701,1.997737
3763233647.244,-68589.917851,1.232697,-110.99354,-0.000373,-63.505218,-2.14675,-18.908042,5.02954,1.944812
3763233647.275,-67395.682718,1.218636,-110.976018,-0.000373,-73.047934,-2.064142,-18.802884,5.037676,1.93952
3763233647.306,-68523.536024,1.238858,-110.976018,-0.000294,-74.155706,-2.088625,-18.837937,5.036807,2.012193
3763233647.337,-68166.137078,1.230722,-110.976018,-0.000373,-75.121059,-2.064379,-18.767831,5.041468,2.000344
3763233647.365,-67422.503709,1.218794,-110.958495,-0.000373,-71.307135,-2.027893,-18.767831,5.034359,1.928145
3763233647.398,-68030.012575,1.228431,-110.958495,-0.000373,-66.084756,-2.101577,-18.750302,5.026144,1.977989
3763233647.429,-68158.089262,1.230485,-110.958495,-0.000373,-69.091584,-2.071329,-18.627621,5.029698,2.020724
3763233647.458,-68169.487803,1.228747,-111.011063,-0.000373,-68.126231,-2.104736,-18.417299,5.031357,1.939046
3763233647.49,-68001.18216,1.227957,-110.958495,-0.000373,-73.902501,-2.072909,-18.469881,5.036097,1.986046
3763233647.521,-68239.893538,1.230959,-110.92345,-0.000452,-78.191184,-2.025682,-18.417299,5.037913,1.962744
3763233647.552,-68875.56976,1.240517,-110.940972,-0.000373,-71.686945,-2.074409,-18.312141,5.036017,1.967562
3763233647.582,-67468.097876,1.218636,-110.958495,-0.000373,-68.99663,-2.056403,-18.329664,5.036254,2.011561
3763233647.611,-68139.984207,1.230248,-110.976018,-0.000373,-64.343964,-2.125269,-18.329664,5.028118,1.955397
3763233647.644,-68880.26685,1.240359,-110.99354,-0.000373,-68.838374,-2.113818,-18.136872,5.031357,1.98265
3763233647.677,-67279.004572,1.21753,-110.976018,-0.000452,-69.139061,-2.066986,-18.084296,5.030962,2.023252
3763233647.711,-68610.705511,1.239332,-111.011063,-0.000294,-70.911505,-2.087598,-17.979132,5.030883,2.005083
3763233647.744,-68808.514751,1.240517,-110.958495,-0.000452,-70.594992,-2.0921,-18.014191,5.029224,2.011166
3763233647.777,-67267.606031,1.217451,-110.99354,-0.000373,-69.392266,-2.065564,-18.014191,5.030962,1.999317
3763233647.81,-68636.1852,1.239332,-111.046108,-0.000294,-72.114232,-2.086729,-17.996661,5.032305,1.994893
3763233647.843,-68142.666812,1.23009,-111.028586,-0.000373,-70.958976,-2.081438,-17.786346,5.033411,2.01243
3763233647.871,-67332.651616,1.223297,-110.976018,-0.000373,-76.513694,-2.035238,-17.751287,5.039809,1.969695
3763233647.904,-68072.261077,1.237041,-110.92345,-0.000373,-77.051754,-2.038634,-17.751287,5.040836,1.987784
3763233647.931,-68249.282657,1.231038,-110.958495,-0.000373,-69.503045,-2.066512,-17.698711,5.035386,1.952159
3763233647.961,-67956.256114,1.228273,-110.976018,-0.000373,-64.929507,-2.119109,-17.593553,5.029224,1.956108
3763233647.994,-68007.215491,1.228115,-110.99354,-0.000294,-68.442744,-2.0936,-17.488389,5.030962,1.988258
3763233648.027,-68206.366034,1.230564,-111.028586,-0.000294,-70.642469,-2.085782,-17.330649,5.033648,1.999791
3763233648.059,-68088.351647,1.22851,-111.028586,-0.000373,-70.769074,-2.077015,-17.383231,5.031436,2.011561
3763233648.086,-67555.272424,1.21911,-110.940972,-0.000452,-77.874677,-2.003885,-17.260544,5.043364,1.944417
3763233648.118,-68115.845821,1.230485,-110.92345,-0.000373,-75.121059,-2.042424,-17.330649,5.039809,2.006821
3763233648.149,-68880.93497,1.240517,-110.958495,-0.000373,-67.651473,-2.103314,-17.348179,5.032858,1.942917
3763233648.18,-67371.53927,1.21832,-110.940972,-0.000373,-65.609998,-2.094627,-17.243021,5.025748,1.98652
3763233648.209,-67972.346684,1.233882,-110.99354,-0.000373,-69.930326,-2.097391,-17.155386,5.033253,1.952238
3763233648.24,-68852.772676,1.240596,-110.976018,-0.000373,-72.984631,-2.097549,-17.015176,5.035069,1.992998
3763233648.277,-67361.482031,1.218083,-110.976018,-0.000373,-74.962803,-2.045583,-16.997646,5.037518,1.992919
3763233648.305,-68307.621729,1.238068,-110.976018,-0.000294,-76.766898,-2.043293,-16.874959,5.043443,2.001371
3763233648.336,-68563.770042,1.232618,-110.940972,-0.000373,-74.171532,-2.062405,-16.874959,5.042416,2.005478
3763233648.364,-67434.570371,1.218636,-110.940972,-0.000373,-68.23701,-2.055297,-16.874959,5.033648,1.947182
3763233648.395,-68013.922005,1.228431,-110.958495,-0.000373,-65.53087,-2.108763,-16.892489,5.026064,1.98028
3763233648.425,-68267.387712,1.230722,-111.011063,-0.000373,-68.490215,-2.100234,-16.857436,5.031515,1.974987
3763233648.454,-67809.406252,1.220532,-110.976018,-0.000373,-75.358438,-2.041556,-16.752278,5.039967,1.956977
3763233648.485,-68027.335031,1.228115,-110.940972,-0.000373,-76.007279,-2.033658,-16.629591,5.043838,1.992366
3763233648.514,-68257.998593,1.230801,-110.940972,-0.000373,-67.69895,-2.081912,-16.594538,5.031357,1.935807
3763233648.545,-68526.218629,1.238858,-110.940972,-0.000373,-67.809724,-2.099207,-16.454321,5.030251,1.996473
3763233648.577,-68052.81472,1.228589,-110.976018,-0.000294,-66.55952,-2.107737,-16.454321,5.032621,1.962427
3763233648.606,-67946.866996,1.229221,-110.976018,-0.000373,-72.636472,-2.077963,-16.296588,5.035623,1.962744
3763233648.638,-68829.302411,1.240359,-110.958495,-0.000373,-76.355437,-2.071724,-16.279058,5.039651,1.99434
3763233648.667,-68177.535619,1.229379,-110.870882,-0.000373,-75.627469,-2.033342,-16.296588,5.03736,1.947577
3763233648.701,-67264.255305,1.221243,-110.888404,-0.000373,-72.937154,-2.048584,-16.279058,5.039414,2.038892
3763233648.734,-68857.464705,1.240201,-110.888404,-0.000373,-73.11123,-2.076068,-16.051213,5.037123,2.008875
3763233648.764,-67501.62538,1.218715,-110.940972,-0.000294,-64.707948,-2.088388,-15.981108,5.031673,1.964086
3763233648.792,-67360.81391,1.218478,-111.028586,-0.000373,-65.309311,-2.096996,-16.016161,5.033727,1.95287
3763233648.82,-68894.347997,1.240675,-110.976018,-0.000373,-75.54834,-2.075989,-15.840891,5.037913,1.965508
3763233648.85,-68273.421043,1.230959,-110.888404,-0.000294,-75.247659,-2.032158,-15.963579,5.036886,1.933042
3763233648.88,-67389.644325,1.225035,-110.940972,-0.000294,-66.955156,-2.074646,-15.770786,5.032147,1.984229
3763233648.911,-68777.669852,1.240201,-110.958495,-0.000294,-66.575346,-2.123847,-15.770786,5.026933,1.984387
